filename,folder,full path,detection class,detection class name,detection box,detection score
119.mitsubishi-2019-eclipse-cross-d.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\119.mitsubishi-2019-eclipse-cross-d.jpg,1,car,[0.57560503 0.4426116  0.89912343 0.55977666],0.4606153964996338
119.mitsubishi-2019-eclipse-cross-d.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\119.mitsubishi-2019-eclipse-cross-d.jpg,1,car,[0.5431758 0.1623204 0.8041798 0.2716841],0.4309285581111908
12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,1,car,[0.18041787 0.05220288 0.7901732  0.9615167 ],0.9508763551712036
12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,1,car,[0.42965674 0.5871308  0.78101194 0.69795895],0.3193453550338745
120.pcna18-0239-fine-1547659271.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\120.pcna18-0239-fine-1547659271.jpg,1,car,[0.30891073 0.29965118 0.7839997  0.8465831 ],0.9664192199707031
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.01771915 0.07204416 0.9076582  0.89501214],0.9218279123306274
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.51295024 0.7794527  0.83106333 0.8933761 ],0.3287231922149658
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.5274929  0.43628055 0.8954164  0.5983978 ],0.30206286907196045
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,1,car,[0.24902934 0.01675886 0.8754013  0.64166415],0.8923979997634888
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,3,face,[0.15773593 0.6946167  0.41112298 0.80071366],0.7104403972625732
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,3,face,[0.0943864  0.56540483 1.         0.9593635 ],0.43855881690979004
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,1,car,[0.58524853 0.4343168  0.8582632  0.5751274 ],0.31285831332206726
124.mercedes2.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\124.mercedes2.jpg,1,car,[0.14464319 0.17761594 0.8746283  0.83329016],0.9309173822402954
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.39394915 0.46828148 0.7615558  0.7759025 ],0.7279501557350159
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.37163937 0.05619883 0.7381686  0.252326  ],0.6501407623291016
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.18931055 0.48476186 0.35844517 0.6088646 ],0.6414480209350586
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.46484178 0.2688796  0.7557879  0.48227298],0.6018620729446411
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.22235802 0.23960818 0.40745857 0.37754536],0.5387797951698303
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.38103145 0.65901124 0.67942864 0.92666674],0.41251277923583984
127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,1,car,[0.37886563 0.53184855 0.7187841  0.9659692 ],0.9502780437469482
128.102675094-471432770.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\128.102675094-471432770.jpg,1,car,[0.34878832 0.00549591 0.6145082  0.30458224],0.49355459213256836
128.102675094-471432770.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\128.102675094-471432770.jpg,1,car,[0.32430092 0.21224764 0.57063735 0.5000843 ],0.33114883303642273
129.$_35.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\129.$_35.JPG,1,car,[0.00567368 0.5947833  0.47645262 0.9413518 ],0.6153512597084045
129.$_35.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\129.$_35.JPG,1,car,[0.49887392 0.57590806 0.9759034  0.9479275 ],0.3440123200416565
13.ICAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\13.ICAR_800x400.png,1,car,[0.20456743 0.01886797 0.9455774  0.97840935],0.928740918636322
13.ICAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\13.ICAR_800x400.png,1,car,[0.6209932  0.33896673 0.9276013  0.47437078],0.5158727765083313
13.ICAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\13.ICAR_800x400.png,1,car,[0.5870007  0.8013567  0.89379966 0.92813516],0.3301185965538025
130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,1,car,[0.23087981 0.03848106 0.69599307 0.95808715],0.9482479095458984
130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,1,car,[0.48559272 0.52900004 0.6840863  0.66638446],0.30712395906448364
131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,1,car,[0.3512386  0.05633309 0.88728964 0.95318127],0.9101845026016235
131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,1,car,[0.6591392  0.44558534 0.8738683  0.5890635 ],0.45253023505210876
131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,1,car,[0.44074398 0.         0.6122754  0.15854913],0.3207298815250397
133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,1,car,[0.36972278 0.21637323 0.90584177 0.62203526],0.948737621307373
134.hyundai-i10_do-not-delete_silver-466404.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\134.hyundai-i10_do-not-delete_silver-466404.jpg,1,car,[0.16517279 0.13348404 0.9433744  0.88755965],0.9456192255020142
134.hyundai-i10_do-not-delete_silver-466404.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\134.hyundai-i10_do-not-delete_silver-466404.jpg,1,car,[0.6220065  0.36536953 0.9198566  0.49878165],0.41710832715034485
134.hyundai-i10_do-not-delete_silver-466404.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\134.hyundai-i10_do-not-delete_silver-466404.jpg,1,car,[0.64298165 0.14048195 0.889542   0.23365903],0.34127140045166016
135.mb-cla-4d-weiss-2018.png,cars,C:\projects\Object-Detection-Experiments\images\cars\135.mb-cla-4d-weiss-2018.png,1,car,[0.20265067 0.10084638 0.81708276 0.87800777],0.9611735343933105
135.mb-cla-4d-weiss-2018.png,cars,C:\projects\Object-Detection-Experiments\images\cars\135.mb-cla-4d-weiss-2018.png,1,car,[0.4913566  0.43785802 0.79119015 0.56698364],0.41056597232818604
136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,1,car,[0.11209831 0.00549194 0.8873602  0.99667   ],0.8660148978233337
136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,1,car,[0.48385462 0.478427   0.8998749  0.6362522 ],0.41348862648010254
136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,1,car,[0.4991377  0.87700915 0.8003424  0.98304164],0.37854376435279846
137.Cars.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\137.Cars.jpg,1,car,[0.18461362 0.06558475 0.9781356  0.773088  ],0.9311233758926392
137.Cars.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\137.Cars.jpg,1,car,[0.5935854  0.34014302 0.97347736 0.47092754],0.48138895630836487
137.Cars.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\137.Cars.jpg,1,car,[0.5058628  0.66404915 0.7716376  0.751747  ],0.3327561914920807
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.14142498 0.00985786 0.94723    0.99859285],0.6891744136810303
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.50397235 0.10151594 0.8670632  0.2618312 ],0.5568956136703491
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.5123676 0.7071018 0.8641441 0.8647615],0.5299779176712036
139.LimePod1.jpeg,cars,C:\projects\Object-Detection-Experiments\images\cars\139.LimePod1.jpeg,1,car,[0.15967768 0.1285178  0.9507814  0.912842  ],0.9531714916229248
139.LimePod1.jpeg,cars,C:\projects\Object-Detection-Experiments\images\cars\139.LimePod1.jpeg,1,car,[0.6619026  0.53761554 0.935873   0.7049012 ],0.5069801211357117
139.LimePod1.jpeg,cars,C:\projects\Object-Detection-Experiments\images\cars\139.LimePod1.jpeg,1,car,[0.5232136  0.13677877 0.7271905  0.22715545],0.3754233419895172
14.Rolls_Royce_Phantom_IV_1952.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\14.Rolls_Royce_Phantom_IV_1952.JPG,1,car,[0.04584283 0.00854775 0.95141256 0.98729384],0.8078740835189819
14.Rolls_Royce_Phantom_IV_1952.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\14.Rolls_Royce_Phantom_IV_1952.JPG,1,car,[0.53756696 0.42943066 0.92599577 0.63353807],0.3227001130580902
140.2019-Porsche-Cayenne.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\140.2019-Porsche-Cayenne.jpg,1,car,[0.07389668 0.06334549 0.9003378  0.9341829 ],0.9421586990356445
140.2019-Porsche-Cayenne.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\140.2019-Porsche-Cayenne.jpg,1,car,[0.526493   0.43576294 0.9012523  0.5831118 ],0.47722718119621277
140.2019-Porsche-Cayenne.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\140.2019-Porsche-Cayenne.jpg,1,car,[0.4193161  0.79528177 0.8000421  0.92188954],0.449036568403244
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,0,,[],0.0
143.toyota-camry-front-compressor.png,cars,C:\projects\Object-Detection-Experiments\images\cars\143.toyota-camry-front-compressor.png,1,car,[0.02756023 0.0233798  0.9148951  0.91747683],0.919081449508667
146.autoexpress_mobile_banner.png,cars,C:\projects\Object-Detection-Experiments\images\cars\146.autoexpress_mobile_banner.png,1,car,[0.52653825 0.5863246  0.64885116 0.85009766],0.6312904357910156
146.autoexpress_mobile_banner.png,cars,C:\projects\Object-Detection-Experiments\images\cars\146.autoexpress_mobile_banner.png,1,car,[0.5157373  0.14878067 0.6511892  0.38540134],0.5662673115730286
147.tata-tigor-ev_360x240.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\147.tata-tigor-ev_360x240.jpg,1,car,[0.3396908  0.1586478  0.7572782  0.80231357],0.9706825017929077
147.tata-tigor-ev_360x240.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\147.tata-tigor-ev_360x240.jpg,1,car,[0.5901174  0.67871076 0.74125236 0.7717599 ],0.3820805251598358
147.tata-tigor-ev_360x240.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\147.tata-tigor-ev_360x240.jpg,1,car,[0.59305656 0.29424474 0.7457292  0.38912854],0.3367876410484314
148.convertible.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\148.convertible.jpg,1,car,[0.19425094 0.02243996 0.7400759  0.9265949 ],0.9544581174850464
148.convertible.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\148.convertible.jpg,1,car,[0.46089858 0.39400688 0.7229623  0.5516456 ],0.5390350222587585
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.01302338 0.5193278  0.9631557  0.99309605],0.5983084440231323
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.42827532 0.06800045 0.94961154 0.3039013 ],0.5045716166496277
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.5317656  0.7005112  0.9674305  0.89519644],0.4915837049484253
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.0044544 0.        0.9619309 0.5185782],0.37108084559440613
15.model_s_001.0.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\15.model_s_001.0.jpg,1,car,[0.42021734 0.06930965 0.83384055 0.75854474],0.9326572418212891
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.06132907 0.02773443 0.92866194 0.9640417 ],0.9102945923805237
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.5328557  0.29223773 0.9381177  0.48121056],0.3606027364730835
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.51555777 0.06101445 0.8623736  0.16006748],0.31191688776016235
151.1385590.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\151.1385590.jpg,1,car,[0.04120624 0.10100001 0.83300954 0.8870428 ],0.9564179182052612
153.43603547.2.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\153.43603547.2.jpg,1,car,[0.07339582 0.         0.99173164 0.87507015],0.6464095711708069
154.1551640852.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\154.1551640852.jpg,1,car,[0.17824563 0.04663259 0.8191967  0.91883975],0.8746143579483032
154.1551640852.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\154.1551640852.jpg,1,car,[0.23508336 0.         0.54362583 0.45216107],0.5589200258255005
154.1551640852.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\154.1551640852.jpg,1,car,[0.52871203 0.6143836  0.7873006  0.7128613 ],0.3659024238586426
156.cars1_bccl.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\156.cars1_bccl.jpg,1,car,[0.507457   0.2127955  0.83458304 0.52164817],0.3085927963256836
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.576671   0.17213452 0.94214654 0.82998526],0.8977487087249756
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.00584288 0.17331952 0.24048792 0.8447518 ],0.48400068283081055
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.30522162 0.18370932 0.55354655 0.8623528 ],0.4757251441478729
158.2019-dodge-challenger_incentive-1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\158.2019-dodge-challenger_incentive-1.jpg,1,car,[0.24962848 0.4055821  0.78247064 0.94242156],0.9459859728813171
