filename,folder,full path,detection class,detection class name,detection box,detection score
106.WEBUYCARS.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\106.WEBUYCARS.jpg,1,car,[0.6639614  0.32882625 0.95959306 0.440553  ],0.58903587
107.small.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\107.small.jpg,1,car,[0.43099853 0.46054897 0.6119936  0.9844149 ],0.74287474
107.small.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\107.small.jpg,1,car,[0.42703968 0.02208965 0.6165191  0.44285467],0.5127228
107.small.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\107.small.jpg,1,car,[0.4267461  0.03177832 0.60446066 0.4493767 ],0.36094677
108.txt-img-motor.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\108.txt-img-motor.jpg,1,car,[0.34311268 0.13823502 0.82785666 0.86286336],0.770939
108.txt-img-motor.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\108.txt-img-motor.jpg,1,car,[0.5628912  0.39145285 0.8449513  0.60246605],0.38054046
11.CCAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\11.CCAR_800x400.png,1,car,[0.0407348  0.06613055 0.92520463 0.89448833],0.9416445
11.CCAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\11.CCAR_800x400.png,1,car,[0.5638417  0.50636137 0.89644706 0.62264407],0.5506118
110.2019-honda-insight-ex-cvt-angular-front-exterior-view_100667765_s.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\110.2019-honda-insight-ex-cvt-angular-front-exterior-view_100667765_s.jpg,1,car,[0.15995212 0.01090198 0.7797326  0.99384564],0.9360824
110.2019-honda-insight-ex-cvt-angular-front-exterior-view_100667765_s.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\110.2019-honda-insight-ex-cvt-angular-front-exterior-view_100667765_s.jpg,1,car,[0.51736265 0.53315544 0.7754265  0.65711486],0.6162975
111.mazda-2-small-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\111.mazda-2-small-car.png,1,car,[0.06503575 0.02348813 0.95261955 0.966099  ],0.9168577
111.mazda-2-small-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\111.mazda-2-small-car.png,1,car,[0.58185136 0.45075348 0.9412662  0.60295296],0.53750396
112.1200px-BlueSG_cars_at_Ang_Mo_Kio_CC_station.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\112.1200px-BlueSG_cars_at_Ang_Mo_Kio_CC_station.jpg,1,car,[0.20547614 0.54621214 0.7044053  0.9640994 ],0.8474646
112.1200px-BlueSG_cars_at_Ang_Mo_Kio_CC_station.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\112.1200px-BlueSG_cars_at_Ang_Mo_Kio_CC_station.jpg,1,car,[0.2149019  0.04899294 0.70131224 0.455547  ],0.7623898
113.hero-1950w.png,cars,C:\projects\Object-Detection-Experiments\images\cars\113.hero-1950w.png,1,car,[0.10714795 0.02877289 0.2774909  0.14680359],0.68016016
113.hero-1950w.png,cars,C:\projects\Object-Detection-Experiments\images\cars\113.hero-1950w.png,1,car,[0.75309545 0.02197544 0.9175491  0.16005376],0.5713192
113.hero-1950w.png,cars,C:\projects\Object-Detection-Experiments\images\cars\113.hero-1950w.png,1,car,[0.7320966  0.6819648  0.93386817 0.81684095],0.51280534
115.land-rover-discovery-sport.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\115.land-rover-discovery-sport.jpg,1,car,[0.13260622 0.05239831 0.8697547  0.9142176 ],0.94305867
115.land-rover-discovery-sport.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\115.land-rover-discovery-sport.jpg,1,car,[0.53847617 0.38685316 0.87843734 0.5815398 ],0.6142001
116.ms_tw.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\116.ms_tw.jpg,1,car,[0.13201013 0.13296515 0.9425965  0.87539357],0.93027365
116.ms_tw.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\116.ms_tw.jpg,1,car,[0.572346   0.5221211  0.92298365 0.63225615],0.5937549
118.valuations_en.png,cars,C:\projects\Object-Detection-Experiments\images\cars\118.valuations_en.png,1,car,[0.4036076  0.30845502 0.84196657 0.7548485 ],0.92277217
118.valuations_en.png,cars,C:\projects\Object-Detection-Experiments\images\cars\118.valuations_en.png,1,car,[0.6633829  0.545796   0.82380694 0.6049929 ],0.57112724
119.mitsubishi-2019-eclipse-cross-d.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\119.mitsubishi-2019-eclipse-cross-d.jpg,1,car,[0.21420611 0.13459551 0.8899018  0.86229193],0.9116128
119.mitsubishi-2019-eclipse-cross-d.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\119.mitsubishi-2019-eclipse-cross-d.jpg,1,car,[0.6089748  0.4491663  0.87445927 0.55427945],0.56956923
12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,1,car,[0.18494451 0.05919469 0.7883409  0.91867584],0.9561391
12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\12.25-cars-worth-waiting-for-lp-ford-gt-photo-658253-s-original.jpg,1,car,[0.42145538 0.60136133 0.7567326  0.7044513 ],0.86826736
120.pcna18-0239-fine-1547659271.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\120.pcna18-0239-fine-1547659271.jpg,1,car,[0.30500224 0.29116318 0.80164176 0.8561158 ],0.9494074
120.pcna18-0239-fine-1547659271.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\120.pcna18-0239-fine-1547659271.jpg,1,car,[0.562117   0.4814683  0.7728645  0.55080986],0.7172485
120.pcna18-0239-fine-1547659271.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\120.pcna18-0239-fine-1547659271.jpg,1,car,[0.49377915 0.30846533 0.6902158  0.35865816],0.3614255
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.04515311 0.06228226 0.91238254 0.9257116 ],0.9119466
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.5119178  0.43807593 0.90125716 0.60189974],0.6623347
121.eq-nav-pure.png,cars,C:\projects\Object-Detection-Experiments\images\cars\121.eq-nav-pure.png,1,car,[0.4970248  0.79901147 0.8161531  0.89904547],0.30695635
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,1,car,[0.25552773 0.         0.8651674  0.7237199 ],0.924052
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,3,face,[0.13958278 0.699847   0.41488072 0.8349415 ],0.6130957
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,1,car,[0.5629605  0.42330438 0.8652179  0.5735334 ],0.5120084
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,3,face,[0.10842896 0.5700293  0.98304576 0.9583308 ],0.4947112
123.homepage-genius-miata-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\123.homepage-genius-miata-car.png,3,face,[0.10010257 0.567299   0.9978165  0.9420842 ],0.34406632
124.mercedes2.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\124.mercedes2.jpg,1,car,[0.1402519  0.16554597 0.866539   0.8198182 ],0.9591674
125.2019-q3-electrified-vehicles-1920x1080.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\125.2019-q3-electrified-vehicles-1920x1080.jpg,1,car,[0.37402087 0.04599351 0.7536727  0.2357279 ],0.66446936
127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,1,car,[0.38009283 0.4798298  0.7440569  0.9767551 ],0.897971
127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\127.8b1c41ae758b263a864ca709d95c50f7378d5f98.jpg,1,car,[0.61085784 0.7071767  0.71070904 0.7701835 ],0.694934
128.102675094-471432770.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\128.102675094-471432770.jpg,1,car,[0.3444861  0.00797392 0.6329769  0.3074742 ],0.8284719
128.102675094-471432770.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\128.102675094-471432770.jpg,1,car,[0.4818386  0.05458445 0.6223013  0.10724818],0.5332129
129.$_35.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\129.$_35.JPG,1,car,[0.798672  0.8724905 0.9233015 0.9464282],0.31413966
13.ICAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\13.ICAR_800x400.png,1,car,[0.22123039 0.01448071 0.93142617 0.97340417],0.92061675
13.ICAR_800x400.png,cars,C:\projects\Object-Detection-Experiments\images\cars\13.ICAR_800x400.png,1,car,[0.63394874 0.33537412 0.92055136 0.46958452],0.6635908
130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,1,car,[0.24197933 0.03248218 0.6899743  0.95602536],0.9369077
130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\130.xmercedes_benz_a_class_hatchback_a180_sport_executive_5dr_2018_front_three_quarter.jpeg.pagespeed.ic.ZZR7lPT_NA.jpg,1,car,[0.48301342 0.5353979  0.66980296 0.66147506],0.7268435
131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,1,car,[0.35945594 0.05172466 0.8817277  0.958112  ],0.9536124
131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\131.6023177_05722_CAS_3MZBN1L71JM232546_-1888A_2018_Mazda_Mazda3-Sport_USED-01.jpg,1,car,[0.667343   0.44953963 0.87342834 0.5883797 ],0.64803374
133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,1,car,[0.38858172 0.19906403 0.89130205 0.6348546 ],0.9253908
133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\133.d1ec66195b874f589dee2bacda151e1b_c0x0-1600x686.jpg,1,car,[0.68023336 0.39147207 0.87645805 0.47964177],0.69898474
134.hyundai-i10_do-not-delete_silver-466404.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\134.hyundai-i10_do-not-delete_silver-466404.jpg,1,car,[0.20249866 0.13854325 0.92028236 0.8611098 ],0.9420166
134.hyundai-i10_do-not-delete_silver-466404.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\134.hyundai-i10_do-not-delete_silver-466404.jpg,1,car,[0.62550545 0.366188   0.91224635 0.4837833 ],0.6268815
135.mb-cla-4d-weiss-2018.png,cars,C:\projects\Object-Detection-Experiments\images\cars\135.mb-cla-4d-weiss-2018.png,1,car,[0.23785293 0.09011188 0.7963585  0.88973653],0.92718714
135.mb-cla-4d-weiss-2018.png,cars,C:\projects\Object-Detection-Experiments\images\cars\135.mb-cla-4d-weiss-2018.png,1,car,[0.50341547 0.43413055 0.79209447 0.5680126 ],0.79881036
136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,1,car,[0.12343764 0.01395562 0.8716349  1.        ],0.9314766
136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\136.F44-BMW-2-Series-Gran-Coupe-M-Performance-Parts-1-630x354.jpg,1,car,[0.47589839 0.50091803 0.8585669  0.63983214],0.75229394
137.Cars.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\137.Cars.jpg,1,car,[0.20514531 0.0367721  0.96324855 0.7702943 ],0.91254455
137.Cars.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\137.Cars.jpg,1,car,[0.6242329  0.34098268 0.95820236 0.46797156],0.64261526
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.14363243 0.02800536 0.8670162  1.        ],0.9168978
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.50659966 0.72140056 0.85388803 0.8740656 ],0.6459856
138.my19_m6_sig_46g_machine_gray_car_0004.png,cars,C:\projects\Object-Detection-Experiments\images\cars\138.my19_m6_sig_46g_machine_gray_car_0004.png,1,car,[0.5012177  0.08857452 0.8634763  0.25169873],0.5752798
139.LimePod1.jpeg,cars,C:\projects\Object-Detection-Experiments\images\cars\139.LimePod1.jpeg,1,car,[0.17639476 0.12624389 0.92652893 0.91800594],0.9188461
139.LimePod1.jpeg,cars,C:\projects\Object-Detection-Experiments\images\cars\139.LimePod1.jpeg,1,car,[0.6624772  0.53287166 0.9277594  0.7152007 ],0.61126846
14.Rolls_Royce_Phantom_IV_1952.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\14.Rolls_Royce_Phantom_IV_1952.JPG,1,car,[0.07615321 0.02083723 0.9639354  0.975227  ],0.95256215
14.Rolls_Royce_Phantom_IV_1952.JPG,cars,C:\projects\Object-Detection-Experiments\images\cars\14.Rolls_Royce_Phantom_IV_1952.JPG,1,car,[0.5422103  0.44819394 0.91686594 0.6279292 ],0.4949085
140.2019-Porsche-Cayenne.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\140.2019-Porsche-Cayenne.jpg,1,car,[0.09641469 0.07116356 0.88613373 0.9270861 ],0.9100434
140.2019-Porsche-Cayenne.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\140.2019-Porsche-Cayenne.jpg,1,car,[0.5214196  0.43429652 0.88345605 0.5770903 ],0.658293
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,3,face,[0.01974772 0.8927758  0.9302205  0.9915315 ],0.9021028
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,1,car,[0.662239   0.2973789  0.9558889  0.49007756],0.8520148
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,3,face,[0.05016472 0.91261584 0.44942814 0.9880522 ],0.70442486
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,3,face,[0.08862848 0.4720533  0.5480996  0.5857918 ],0.69331366
141.Foggs_LowMileage_1300x375_Slider_100819.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\141.Foggs_LowMileage_1300x375_Slider_100819.jpg,3,face,[0.02117651 0.44758287 0.94337827 0.5982334 ],0.488347
143.toyota-camry-front-compressor.png,cars,C:\projects\Object-Detection-Experiments\images\cars\143.toyota-camry-front-compressor.png,1,car,[0.02345745 0.03550014 0.9384128  0.9298612 ],0.93283147
143.toyota-camry-front-compressor.png,cars,C:\projects\Object-Detection-Experiments\images\cars\143.toyota-camry-front-compressor.png,1,car,[0.45168287 0.61347944 0.8986378  0.7228531 ],0.7660964
146.autoexpress_mobile_banner.png,cars,C:\projects\Object-Detection-Experiments\images\cars\146.autoexpress_mobile_banner.png,1,car,[0.5179247  0.5816514  0.65303344 0.8441913 ],0.8056779
146.autoexpress_mobile_banner.png,cars,C:\projects\Object-Detection-Experiments\images\cars\146.autoexpress_mobile_banner.png,1,car,[0.5127223  0.14706065 0.6608186  0.3791225 ],0.7037194
146.autoexpress_mobile_banner.png,cars,C:\projects\Object-Detection-Experiments\images\cars\146.autoexpress_mobile_banner.png,1,car,[0.5134894  0.35355002 0.76733214 0.60685676],0.449943
147.tata-tigor-ev_360x240.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\147.tata-tigor-ev_360x240.jpg,1,car,[0.3558658  0.16749488 0.7579983  0.84097344],0.92807263
148.convertible.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\148.convertible.jpg,1,car,[0.22198464 0.05574784 0.72323334 0.93079746],0.9170463
148.convertible.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\148.convertible.jpg,1,car,[0.4761838  0.39484358 0.71622497 0.55164224],0.8056306
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.12155953 0.4987119  0.9427665  1.        ],0.8645596
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.        0.        0.9284647 0.5295453],0.75907815
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.5386524  0.6925528  0.9514107  0.90321064],0.7290245
149.multicar-pod.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\149.multicar-pod.jpg,1,car,[0.41542536 0.07516322 0.9346754  0.31360966],0.6379675
15.model_s_001.0.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\15.model_s_001.0.jpg,1,car,[0.42430106 0.06606625 0.8390724  0.76227283],0.9505015
15.model_s_001.0.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\15.model_s_001.0.jpg,1,car,[0.65218604 0.3901     0.82508624 0.4855615 ],0.7124328
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.04970251 0.03748962 0.9328172  0.9676563 ],0.91044617
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.53362733 0.2923556  0.9232077  0.4394433 ],0.64699817
150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\150.GO%20RENTALS%20GROUP%205%20VEHICLE%20PHOTO.jpg,1,car,[0.513494   0.05070177 0.8573334  0.1473656 ],0.58558786
151.1385590.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\151.1385590.jpg,1,car,[0.06136866 0.0905483  0.856201   0.8668694 ],0.9551141
151.1385590.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\151.1385590.jpg,1,car,[0.47029686 0.68554205 0.8349217  0.78077847],0.7299995
153.43603547.2.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\153.43603547.2.jpg,1,car,[0.11331414 0.03270963 0.96755105 0.85268784],0.9132618
153.43603547.2.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\153.43603547.2.jpg,1,car,[0.47468355 0.         0.76824063 0.22182544],0.36914393
154.1551640852.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\154.1551640852.jpg,1,car,[0.18587105 0.07167701 0.8078308  0.9405405 ],0.93028265
154.1551640852.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\154.1551640852.jpg,1,car,[0.52987903 0.61836636 0.78307503 0.7279135 ],0.64607805
156.cars1_bccl.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\156.cars1_bccl.jpg,1,car,[0.6111767  0.41442043 0.9886249  0.7376887 ],0.42486545
156.cars1_bccl.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\156.cars1_bccl.jpg,1,car,[0.6994398 0.609635  0.9891935 0.9191284],0.30167615
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.5702255  0.15448764 0.9444439  0.83284825],0.7926318
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.16213715 0.1122859  0.8995156  0.8676743 ],0.599829
157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,cars,C:\projects\Object-Detection-Experiments\images\cars\157.HD-973P-Tri-Level-Parking-Lift-5175238-BendPak.png,1,car,[0.251152   0.42649022 0.5587909  0.89256424],0.3033047
158.2019-dodge-challenger_incentive-1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\158.2019-dodge-challenger_incentive-1.jpg,1,car,[0.24190968 0.39532822 0.78249186 0.9661154 ],0.9136693
158.2019-dodge-challenger_incentive-1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\158.2019-dodge-challenger_incentive-1.jpg,1,car,[0.53917587 0.48534003 0.7466953  0.5762497 ],0.554058
158.2019-dodge-challenger_incentive-1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\158.2019-dodge-challenger_incentive-1.jpg,1,car,[0.53919053 0.8213657  0.7571069  0.9128581 ],0.47246695
159.Trust-Square-logo.png,cars,C:\projects\Object-Detection-Experiments\images\cars\159.Trust-Square-logo.png,1,car,[0.63180673 0.5432849  0.8471279  0.9433822 ],0.9655474
159.Trust-Square-logo.png,cars,C:\projects\Object-Detection-Experiments\images\cars\159.Trust-Square-logo.png,1,car,[0.69401026 0.389229   0.8741458  0.5893583 ],0.96497893
159.Trust-Square-logo.png,cars,C:\projects\Object-Detection-Experiments\images\cars\159.Trust-Square-logo.png,1,car,[0.66235137 0.05504775 0.8252573  0.21390864],0.4835617
16.hero-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\16.hero-car.png,1,car,[0.03998306 0.07819396 0.93837535 0.99131984],0.92512655
16.hero-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\16.hero-car.png,1,car,[0.52203965 0.5251843  0.9174106  0.654315  ],0.6228635
16.hero-car.png,cars,C:\projects\Object-Detection-Experiments\images\cars\16.hero-car.png,1,car,[0.37461126 0.9097506  0.7238881  0.9909762 ],0.37420136
160.08295.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\160.08295.jpg,1,car,[0.21714385 0.1126948  0.8913117  0.6384023 ],0.94364643
160.08295.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\160.08295.jpg,1,car,[0.60175407 0.41929585 0.87093925 0.4861086 ],0.73667705
161.RTX6UQET-1-e1560517286866.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\161.RTX6UQET-1-e1560517286866.jpg,1,car,[0.25266114 0.67382795 0.48955664 0.87415946],0.6426695
162.luxury-elite-thrifty1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\162.luxury-elite-thrifty1.jpg,1,car,[0.2778198  0.27757025 0.81156254 0.69390213],0.9291569
162.luxury-elite-thrifty1.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\162.luxury-elite-thrifty1.jpg,1,car,[0.5960848  0.46504384 0.792703   0.5319544 ],0.7305964
163.ba159428.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\163.ba159428.jpg,1,car,[0.05670002 0.2258896  0.9812361  0.81259406],0.94276005
163.ba159428.jpg,cars,C:\projects\Object-Detection-Experiments\images\cars\163.ba159428.jpg,1,car,[0.6047971  0.44341198 0.94207346 0.5228299 ],0.7430252
